Proyecto	Actividad	Estado	Municipio	Localidad	Nombre	Fecha de inicio	Fecha de conclusión	Tipo de actividad	Clase de Actividad	Estatus	Sede de la actividad	Tipo de sede	Recuento de Consecutivo	Cantidad Público participante	Mujeres	Hombres	Niñas	Niños	Mujeres jóvenes	Hombres jóvenes	Personas Adultas	Personas Adultas Mayores
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	El Jardín	Convite Cultural en la Plaza Principal El Jardín, San Gabriel, Jalisco	31/10/2025	31/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal El Jardín	Plaza, Parque o Jardín	1	127	75	52	27	28	14	7	40	11
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	04/03/2025	04/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	26	15	11	15	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	11/03/2025	11/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	26	15	11	15	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	25/03/2025	25/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	26	13	13	13	13	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	01/04/2025	01/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	28	14	14	14	14	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	08/04/2025	08/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	29	15	14	15	14	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	15/04/2025	15/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	16	6	10	4	10	0	0	2	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	22/04/2025	22/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	27	19	8	16	8	1	0	1	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	29/04/2025	29/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	29	16	13	16	13	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	06/05/2025	06/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	27	17	10	17	10	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	13/05/2025	13/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	26	14	12	14	12	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	20/05/2025	20/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	24	15	9	15	9	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	27/05/2025	27/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	25	14	11	14	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	10/06/2025	10/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	27	16	11	16	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	17/06/2025	17/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	30	17	13	17	13	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	24/06/2025	24/06/2025	Convite cultural	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	29	15	14	15	14	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	01/07/2025	01/07/2025	Convite cultural	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	16	8	8	8	8	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	08/07/2025	08/07/2025	Convite cultural	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	25	14	11	14	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	15/07/2025	15/07/2025	Convite cultural	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	13	6	7	4	7	0	0	1	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	29/07/2025	29/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	14	8	6	7	6	0	0	1	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	05/08/2025	05/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	25	17	8	14	8	2	0	1	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	12/08/2025	12/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	32	18	14	18	14	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	19/08/2025	19/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	17	10	7	10	7	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	26/08/2025	26/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	15	9	6	8	6	1	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	02/09/2025	02/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	28	15	13	15	13	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	09/09/2025	09/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	26	15	11	15	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	23/09/2025	23/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	29	16	13	16	13	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	30/09/2025	30/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	54	21	33	21	33	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	07/10/2025	07/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	26	15	11	15	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	14/10/2025	14/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	29	16	13	16	13	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Escuela Primaria Rural Federal "Emiliano Zapata", San Gabriel, Jalisco	21/10/2025	21/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Escuela Primaria Rural Federal "Emiliano Zapata"	Escuela pública	1	31	14	17	14	17	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	26/02/2025	26/02/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	40	26	14	20	14	4	0	1	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	05/03/2025	05/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	44	29	15	19	15	5	0	4	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	12/03/2025	12/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	41	27	14	20	13	0	1	6	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	19/03/2025	19/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	39	25	14	19	13	2	0	3	2
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	26/03/2025	26/03/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	26	16	10	11	10	1	0	3	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	02/04/2025	02/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	33	21	12	17	12	1	0	2	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	09/04/2025	09/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	26	18	8	15	8	1	0	2	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	16/04/2025	16/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	28	17	11	14	11	1	0	1	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	30/04/2025	30/04/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	58	36	22	22	22	4	0	8	2
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	07/05/2025	07/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	92	74	18	29	16	10	1	29	7
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	14/05/2025	14/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	39	27	12	24	11	1	1	2	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	21/05/2025	21/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	25	15	10	15	10	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	28/05/2025	28/05/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	18	11	7	11	7	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	03/06/2025	03/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	26	15	11	15	11	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	04/06/2025	04/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	37	16	21	15	21	0	0	1	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	11/06/2025	11/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	26	14	12	14	12	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	18/06/2025	18/06/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	26	17	9	13	9	1	0	2	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	25/06/2025	25/06/2025	Convite cultural	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	30	19	11	16	10	0	0	4	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	09/07/2025	09/07/2025	Convite cultural	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	30	17	13	14	13	1	0	1	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	16/07/2025	16/07/2025	Convite cultural	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	16	13	3	11	3	0	0	2	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	25/07/2025	25/07/2025	Verano convitero	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	107	76	31	32	18	16	6	27	8
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	30/07/2025	30/07/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	30	16	14	14	14	0	0	1	1
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	06/08/2025	06/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	19	9	10	9	10	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	20/08/2025	20/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	26	17	9	15	9	0	0	2	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	27/08/2025	27/08/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	37	20	17	18	17	1	0	1	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	03/09/2025	03/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	41	27	14	17	14	3	0	7	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	10/09/2025	10/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	30	17	13	16	13	0	0	1	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	15/09/2025	15/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	52	31	21	21	19	2	0	8	2
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	24/09/2025	24/09/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	18	8	10	7	10	1	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	01/10/2025	01/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	10	4	6	4	6	0	0	0	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	15/10/2025	15/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	31	18	13	13	13	1	0	4	0
Convite cultural	Jornada ordinaria	Jalisco	San Gabriel	Los Ranchitos	Convite Cultural en la Plaza Principal Los Ranchitos, San Gabriel, Jalisco	22/10/2025	22/10/2025	Jornada ordinaria	Convite cultural ordinario	Activo	Plaza Principal Los Ranchitos	Plaza, Parque o Jardín	1	28	18	10	12	9	3	1	3	0
